libvpx,vpx_codec_enc_init_ver
libvpx,vpx_codec_encode
libvpx,vpx_codec_err_to_string
libvpx,vpx_codec_error
libvpx,vpx_codec_error_detail
libvpx,vpx_codec_get_caps
libvpx,vpx_codec_get_cx_data
libvpx,vpx_codec_get_frame
libvpx,vpx_codec_get_global_headers
libvpx,vpx_codec_get_preview_frame
libvpx,vpx_codec_get_stream_info
libvpx,vpx_codec_iface_name
libvpx,vpx_codec_peek_stream_info
libvpx,vpx_codec_register_put_frame_cb
libvpx,vpx_codec_register_put_slice_cb
libvpx,vpx_codec_set_cx_data_buf
libvpx,vpx_codec_set_frame_buffer_functions
libvpx,vpx_codec_version
libvpx,vpx_codec_version_extra_str
libvpx,vpx_codec_version_str
libvpx,vpx_codec_vp8_dx
libvpx,vpx_codec_vp9_dx
libvpx,vpx_img_alloc
libvpx,vpx_img_flip
libvpx,vpx_img_free
libvpx,vpx_img_set_rect
libvpx,vpx_img_wrap
